Date,Vegetable_Name,Season,Daily_Arrival_MT,Estimated_Sales_MT,Wholesale_Price_Rs_kg,Supply_Status
2014-02-25,Bitter Gourd,Maha,80.92,60.69,148.29,Stable
2014-02-26,Bitter Gourd,Maha,79.74,59.8,150.48,Stable
2014-02-27,Bitter Gourd,Maha,82.43,61.82,145.57,Stable
2014-02-28,Bitter Gourd,Maha,79.52,59.64,150.91,Stable
2014-03-01,Bitter Gourd,Maha,87.66,65.74,136.89,Stable
2014-03-02,Bitter Gourd,Maha,82.68,62.01,145.13,Stable
2014-03-03,Bitter Gourd,Maha,88.72,66.54,135.26,Stable
2014-03-04,Bitter Gourd,Maha,83.99,62.99,142.87,Stable
2014-03-05,Bitter Gourd,Maha,85.2,63.9,140.84,Stable
2014-03-06,Bitter Gourd,Maha,88.24,66.18,135.99,Stable
2014-03-07,Bitter Gourd,Maha,84.61,63.46,141.82,Stable
2014-03-08,Bitter Gourd,Maha,88.85,66.64,135.06,Stable
2014-03-09,Bitter Gourd,Maha,87.33,65.5,137.41,Stable
2014-03-10,Bitter Gourd,Maha,84.99,63.74,141.2,Stable
2014-03-11,Bitter Gourd,Maha,89.11,66.83,134.67,Stable
2014-03-12,Bitter Gourd,Maha,93.66,70.24,128.12,High
2014-03-13,Bitter Gourd,Maha,88.54,66.4,135.53,Stable
2014-03-14,Bitter Gourd,Maha,85.77,64.33,139.91,Stable
2014-03-15,Bitter Gourd,Maha,93.87,70.4,127.83,High
2014-03-16,Bitter Gourd,Maha,90.76,68.07,132.21,High
2014-03-17,Bitter Gourd,Maha,90.69,68.02,132.32,High
2014-03-18,Bitter Gourd,Maha,84.45,63.34,142.09,Stable
2014-03-19,Bitter Gourd,Maha,84.79,63.59,141.52,Stable
2014-03-20,Bitter Gourd,Maha,81.65,61.24,146.97,Stable
2014-03-21,Bitter Gourd,Maha,88.82,66.61,135.1,Stable
2014-03-22,Bitter Gourd,Maha,82.08,61.56,146.19,Stable
2014-03-23,Bitter Gourd,Maha,91.83,68.87,130.67,High
2014-03-24,Bitter Gourd,Maha,82.47,61.85,145.5,Stable
2014-03-25,Bitter Gourd,Maha,93.24,69.93,128.7,High
2014-03-26,Bitter Gourd,Maha,88.74,66.55,135.23,Stable
2014-03-27,Bitter Gourd,Maha,78.56,58.92,152.74,Stable
2014-03-28,Bitter Gourd,Maha,91.69,68.77,130.88,High
2014-03-29,Bitter Gourd,Maha,83.62,62.72,143.51,Stable
2014-03-30,Bitter Gourd,Maha,90.81,68.11,132.15,High
2014-03-31,Bitter Gourd,Maha,87.67,65.75,136.87,Stable
2014-04-01,Bitter Gourd,Off-season,17.65,13.24,226.65,Low
2014-04-02,Bitter Gourd,Off-season,20.26,15.2,197.42,Low
2014-04-03,Bitter Gourd,Off-season,20.62,15.46,193.96,Low
2014-04-04,Bitter Gourd,Off-season,20.72,15.54,193.05,Low
2014-04-05,Bitter Gourd,Off-season,19.18,14.38,208.51,Low
2014-04-06,Bitter Gourd,Off-season,20.72,15.54,193.04,Low
2014-04-07,Bitter Gourd,Off-season,19.61,14.71,203.93,Low
2014-04-08,Bitter Gourd,Off-season,19.49,14.62,205.24,Low
2014-04-09,Bitter Gourd,Off-season,19.24,14.43,207.87,Low
2014-04-10,Bitter Gourd,Off-season,18.07,13.55,221.42,Low
2014-04-11,Bitter Gourd,Off-season,20.08,15.06,199.18,Low
2014-04-12,Bitter Gourd,Off-season,17.49,13.12,228.66,Low
2014-04-13,Bitter Gourd,Off-season,17.74,13.3,225.46,Low
2014-04-14,Bitter Gourd,Off-season,17.55,13.16,227.98,Low
2014-04-15,Bitter Gourd,Off-season,20.27,15.2,197.37,Low
2014-04-16,Bitter Gourd,Off-season,17.43,13.07,229.48,Low
2014-04-17,Bitter Gourd,Off-season,19.49,14.62,205.21,Low
2014-04-18,Bitter Gourd,Off-season,17.4,13.05,229.82,Low
2014-04-19,Bitter Gourd,Off-season,19.62,14.72,203.84,Low
2014-04-20,Bitter Gourd,Off-season,18.34,13.76,218.15,Low
2014-04-21,Bitter Gourd,Off-season,20.86,15.64,191.78,Low
2014-04-22,Bitter Gourd,Off-season,17.62,13.22,227.0,Low
2014-04-23,Bitter Gourd,Off-season,17.57,13.18,227.62,Low
2014-04-24,Bitter Gourd,Off-season,17.77,13.33,225.16,Low
2014-04-25,Bitter Gourd,Off-season,19.29,14.47,207.41,Low
2014-04-26,Bitter Gourd,Off-season,18.33,13.75,218.25,Low
2014-04-27,Bitter Gourd,Off-season,19.14,14.36,209.04,Low
2014-04-28,Bitter Gourd,Off-season,19.77,14.83,202.31,Low
2014-04-29,Bitter Gourd,Off-season,18.71,14.03,213.84,Low
2014-04-30,Bitter Gourd,Off-season,20.45,15.34,195.63,Low
2014-05-01,Bitter Gourd,Yala,55.78,41.84,143.42,Stable
2014-05-02,Bitter Gourd,Yala,53.21,39.91,150.35,Stable
2014-05-03,Bitter Gourd,Yala,56.75,42.56,140.97,Stable
2014-05-04,Bitter Gourd,Yala,62.38,46.78,128.24,Stable
2014-05-05,Bitter Gourd,Yala,61.58,46.18,129.92,Stable
2014-05-06,Bitter Gourd,Yala,61.46,46.1,130.17,Stable
2014-05-07,Bitter Gourd,Yala,58.16,43.62,137.54,Stable
2014-05-08,Bitter Gourd,Yala,57.77,43.33,138.47,Stable
2014-05-09,Bitter Gourd,Yala,63.16,47.37,126.66,Stable
2014-05-10,Bitter Gourd,Yala,55.67,41.75,143.71,Stable
2014-05-11,Bitter Gourd,Yala,62.93,47.2,127.12,Stable
2014-05-12,Bitter Gourd,Yala,59.97,44.98,133.41,Stable
2014-05-13,Bitter Gourd,Yala,53.52,40.14,149.49,Stable
2014-05-14,Bitter Gourd,Yala,56.44,42.33,141.74,Stable
2014-05-15,Bitter Gourd,Yala,61.14,45.86,130.85,Stable
2014-05-16,Bitter Gourd,Yala,53.3,39.97,150.1,Stable
2014-05-17,Bitter Gourd,Yala,58.8,44.1,136.05,Stable
2014-05-18,Bitter Gourd,Yala,54.08,40.56,147.94,Stable
2014-05-19,Bitter Gourd,Yala,60.41,45.31,132.43,Stable
2014-05-20,Bitter Gourd,Yala,52.5,39.38,152.37,Stable
2014-05-21,Bitter Gourd,Yala,57.29,42.97,139.63,Stable
2014-05-22,Bitter Gourd,Yala,62.76,47.07,127.47,Stable
2014-05-23,Bitter Gourd,Yala,60.94,45.7,131.28,Stable
2014-05-24,Bitter Gourd,Yala,61.18,45.88,130.76,Stable
2014-05-25,Bitter Gourd,Yala,55.1,41.32,145.18,Stable
2014-05-26,Bitter Gourd,Yala,53.97,40.48,148.23,Stable
2014-05-27,Bitter Gourd,Yala,53.89,40.42,148.44,Stable
2014-05-28,Bitter Gourd,Yala,54.57,40.93,146.59,Stable
2014-05-29,Bitter Gourd,Yala,56.95,42.71,140.48,Stable
2014-05-30,Bitter Gourd,Yala,62.74,47.06,127.52,Stable
2014-05-31,Bitter Gourd,Yala,59.55,44.66,134.34,Stable
2014-06-01,Bitter Gourd,Yala,57.92,43.44,138.13,Stable
2014-06-02,Bitter Gourd,Yala,53.06,39.8,150.76,Stable
2014-06-03,Bitter Gourd,Yala,56.92,42.69,140.55,Stable
2014-06-04,Bitter Gourd,Yala,53.04,39.78,150.82,Stable
2014-06-05,Bitter Gourd,Yala,54.99,41.24,145.49,Stable
2014-06-06,Bitter Gourd,Yala,61.27,45.95,130.56,Stable
2014-06-07,Bitter Gourd,Yala,52.85,39.64,151.36,Stable
2014-06-08,Bitter Gourd,Yala,57.56,43.17,138.98,Stable
2014-06-09,Bitter Gourd,Yala,62.98,47.24,127.03,Stable
2014-06-10,Bitter Gourd,Yala,58.49,43.87,136.78,Stable
2014-06-11,Bitter Gourd,Yala,62.15,46.61,128.73,Stable
2014-06-12,Bitter Gourd,Yala,55.36,41.52,144.52,Stable
2014-06-13,Bitter Gourd,Yala,54.84,41.13,145.89,Stable
2014-06-14,Bitter Gourd,Yala,59.31,44.48,134.89,Stable
2014-06-15,Bitter Gourd,Yala,60.2,45.15,132.9,Stable
2014-06-16,Bitter Gourd,Yala,55.32,41.49,144.61,Stable
2014-06-17,Bitter Gourd,Yala,61.74,46.3,129.58,Stable
2014-06-18,Bitter Gourd,Yala,56.55,42.41,141.46,Stable
2014-06-19,Bitter Gourd,Yala,54.61,40.96,146.48,Stable
2014-06-20,Bitter Gourd,Yala,59.79,44.84,133.8,Stable
2014-06-21,Bitter Gourd,Yala,59.61,44.71,134.2,Stable
2014-06-22,Bitter Gourd,Yala,52.83,39.62,151.42,Stable
2014-06-23,Bitter Gourd,Yala,58.54,43.9,136.66,Stable
2014-06-24,Bitter Gourd,Yala,58.21,43.66,137.44,Stable
2014-06-25,Bitter Gourd,Yala,53.52,40.14,149.47,Stable
2014-06-26,Bitter Gourd,Yala,56.46,42.34,141.7,Stable
2014-06-27,Bitter Gourd,Yala,54.16,40.62,147.72,Stable
2014-06-28,Bitter Gourd,Yala,55.69,41.77,143.65,Stable
2014-06-29,Bitter Gourd,Yala,53.7,40.28,148.97,Stable
2014-06-30,Bitter Gourd,Yala,59.2,44.4,135.14,Stable
2014-07-01,Bitter Gourd,Yala,57.74,43.3,138.55,Stable
2014-07-02,Bitter Gourd,Yala,61.69,46.27,129.68,Stable
2014-07-03,Bitter Gourd,Yala,58.94,44.2,135.72,Stable
2014-07-04,Bitter Gourd,Yala,63.65,47.74,125.69,Stable
2014-07-05,Bitter Gourd,Yala,55.7,41.78,143.63,Stable
2014-07-06,Bitter Gourd,Yala,55.56,41.67,143.99,Stable
2014-07-07,Bitter Gourd,Yala,56.09,42.07,142.64,Stable
2014-07-08,Bitter Gourd,Yala,53.92,40.44,148.36,Stable
2014-07-09,Bitter Gourd,Yala,57.58,43.18,138.93,Stable
2014-07-10,Bitter Gourd,Yala,53.48,40.11,149.58,Stable
2014-07-11,Bitter Gourd,Yala,62.9,47.18,127.19,Stable
2014-07-12,Bitter Gourd,Yala,53.27,39.95,150.17,Stable
2014-07-13,Bitter Gourd,Yala,63.67,47.75,125.64,Stable
2014-07-14,Bitter Gourd,Yala,61.49,46.12,130.1,Stable
2014-07-15,Bitter Gourd,Yala,53.38,40.04,149.87,Stable
2014-07-16,Bitter Gourd,Yala,57.15,42.86,139.98,Stable
2014-07-17,Bitter Gourd,Yala,53.73,40.3,148.89,Stable
2014-07-18,Bitter Gourd,Yala,52.58,39.44,152.16,Stable
2014-07-19,Bitter Gourd,Yala,61.16,45.87,130.81,Stable
2014-07-20,Bitter Gourd,Yala,58.3,43.72,137.22,Stable
2014-07-21,Bitter Gourd,Yala,53.92,40.44,148.38,Stable
2014-07-22,Bitter Gourd,Yala,63.02,47.26,126.94,Stable
2014-07-23,Bitter Gourd,Yala,59.92,44.94,133.51,Stable
2014-07-24,Bitter Gourd,Yala,53.85,40.39,148.55,Stable
2014-07-25,Bitter Gourd,Yala,53.52,40.14,149.47,Stable
2014-07-26,Bitter Gourd,Yala,62.19,46.64,128.63,Stable
2014-07-27,Bitter Gourd,Yala,56.41,42.31,141.81,Stable
2014-07-28,Bitter Gourd,Yala,58.95,44.21,135.7,Stable
2014-07-29,Bitter Gourd,Yala,53.56,40.17,149.36,Stable
2014-07-30,Bitter Gourd,Yala,55.48,41.61,144.19,Stable
2014-07-31,Bitter Gourd,Yala,61.59,46.19,129.89,Stable
2014-08-01,Bitter Gourd,Yala,55.62,41.72,143.84,Stable
2014-08-02,Bitter Gourd,Yala,59.47,44.6,134.52,Stable
2014-08-03,Bitter Gourd,Yala,63.6,47.7,125.79,Stable
2014-08-04,Bitter Gourd,Yala,58.85,44.14,135.94,Stable
2014-08-05,Bitter Gourd,Yala,53.46,40.1,149.64,Stable
2014-08-06,Bitter Gourd,Yala,57.56,43.17,138.99,Stable
2014-08-07,Bitter Gourd,Yala,59.29,44.47,134.94,Stable
2014-08-08,Bitter Gourd,Yala,60.3,45.22,132.68,Stable
2014-08-09,Bitter Gourd,Yala,60.95,45.71,131.25,Stable
2014-08-10,Bitter Gourd,Yala,54.44,40.83,146.94,Stable
2014-08-11,Bitter Gourd,Yala,60.68,45.51,131.84,Stable
2014-08-12,Bitter Gourd,Yala,63.44,47.58,126.1,Stable
2014-08-13,Bitter Gourd,Yala,60.66,45.5,131.88,Stable
2014-08-14,Bitter Gourd,Yala,59.63,44.72,134.15,Stable
2014-08-15,Bitter Gourd,Yala,60.73,45.55,131.72,Stable
2014-08-16,Bitter Gourd,Yala,55.26,41.44,144.78,Stable
2014-08-17,Bitter Gourd,Yala,58.15,43.61,137.57,Stable
2014-08-18,Bitter Gourd,Yala,60.36,45.27,132.54,Stable
2014-08-19,Bitter Gourd,Yala,56.69,42.52,141.12,Stable
2014-08-20,Bitter Gourd,Yala,53.52,40.14,149.47,Stable
2014-08-21,Bitter Gourd,Yala,59.01,44.26,135.57,Stable
2014-08-22,Bitter Gourd,Yala,55.15,41.36,145.07,Stable
2014-08-23,Bitter Gourd,Yala,58.01,43.51,137.91,Stable
2014-08-24,Bitter Gourd,Yala,56.61,42.46,141.32,Stable
2014-08-25,Bitter Gourd,Yala,55.57,41.68,143.95,Stable
2014-08-26,Bitter Gourd,Yala,55.47,41.6,144.21,Stable
2014-08-27,Bitter Gourd,Yala,53.19,39.89,150.4,Stable
2014-08-28,Bitter Gourd,Yala,55.73,41.8,143.54,Stable
2014-08-29,Bitter Gourd,Yala,54.72,41.04,146.2,Stable
2014-08-30,Bitter Gourd,Yala,53.86,40.39,148.53,Stable
2014-08-31,Bitter Gourd,Yala,57.31,42.98,139.6,Stable
2014-09-01,Bitter Gourd,Off-season,20.19,15.14,198.11,Low
2014-09-02,Bitter Gourd,Off-season,18.2,13.65,219.77,Low
2014-09-03,Bitter Gourd,Off-season,20.54,15.4,194.72,Low
2014-09-04,Bitter Gourd,Off-season,20.75,15.56,192.74,Low
2014-09-05,Bitter Gourd,Off-season,19.87,14.9,201.26,Low
2014-09-06,Bitter Gourd,Off-season,17.7,13.27,226.03,Low
2014-09-07,Bitter Gourd,Off-season,19.48,14.61,205.34,Low
2014-09-08,Bitter Gourd,Off-season,17.58,13.18,227.53,Low
2014-09-09,Bitter Gourd,Off-season,20.41,15.31,196.02,Low
2014-09-10,Bitter Gourd,Off-season,19.85,14.89,201.54,Low
2014-09-11,Bitter Gourd,Off-season,20.95,15.71,190.92,Low
2014-09-12,Bitter Gourd,Off-season,20.72,15.54,193.06,Low
2014-09-13,Bitter Gourd,Off-season,17.39,13.04,229.99,Low
2014-09-14,Bitter Gourd,Off-season,21.18,15.88,188.86,Low
2014-09-15,Bitter Gourd,Off-season,19.91,14.93,200.86,Low
2014-09-16,Bitter Gourd,Off-season,21.02,15.76,190.33,Low
2014-09-17,Bitter Gourd,Off-season,18.92,14.19,211.44,Low
2014-09-18,Bitter Gourd,Off-season,19.37,14.53,206.46,Low
2014-09-19,Bitter Gourd,Off-season,18.4,13.8,217.35,Low
2014-09-20,Bitter Gourd,Off-season,18.23,13.67,219.43,Low
2014-09-21,Bitter Gourd,Off-season,19.53,14.65,204.81,Low
2014-09-22,Bitter Gourd,Off-season,18.03,13.52,221.83,Low
2014-09-23,Bitter Gourd,Off-season,20.37,15.28,196.35,Low
2014-09-24,Bitter Gourd,Off-season,19.96,14.97,200.45,Low
2014-09-25,Bitter Gourd,Off-season,20.6,15.45,194.19,Low
2014-09-26,Bitter Gourd,Off-season,18.39,13.79,217.46,Low
2014-09-27,Bitter Gourd,Off-season,17.72,13.29,225.73,Low
2014-09-28,Bitter Gourd,Off-season,17.79,13.34,224.89,Low
2014-09-29,Bitter Gourd,Off-season,20.84,15.63,191.94,Low
2014-09-30,Bitter Gourd,Off-season,18.77,14.08,213.06,Low
2014-10-01,Bitter Gourd,Maha,78.44,58.83,152.98,Stable
2014-10-02,Bitter Gourd,Maha,89.77,67.33,133.67,Stable
2014-10-03,Bitter Gourd,Maha,83.93,62.95,142.97,Stable
2014-10-04,Bitter Gourd,Maha,95.09,71.32,126.19,High
2014-10-05,Bitter Gourd,Maha,90.98,68.24,131.9,High
2014-10-06,Bitter Gourd,Maha,80.79,60.59,148.54,Stable
2014-10-07,Bitter Gourd,Maha,89.27,66.95,134.43,Stable
2014-10-08,Bitter Gourd,Maha,79.09,59.32,151.72,Stable
2014-10-09,Bitter Gourd,Maha,90.01,67.51,133.32,Stable
2014-10-10,Bitter Gourd,Maha,85.92,64.44,139.66,Stable
2014-10-11,Bitter Gourd,Maha,85.4,64.05,140.52,Stable
2014-10-12,Bitter Gourd,Maha,83.95,62.96,142.94,Stable
2014-10-13,Bitter Gourd,Maha,80.57,60.43,148.93,Stable
2014-10-14,Bitter Gourd,Maha,95.19,71.39,126.06,High
2014-10-15,Bitter Gourd,Maha,89.93,67.45,133.44,Stable
2014-10-16,Bitter Gourd,Maha,88.54,66.4,135.53,Stable
2014-10-17,Bitter Gourd,Maha,93.84,70.38,127.88,High
2014-10-18,Bitter Gourd,Maha,95.2,71.4,126.05,High
2014-10-19,Bitter Gourd,Maha,94.68,71.01,126.74,High
2014-10-20,Bitter Gourd,Maha,89.11,66.83,134.67,Stable
2014-10-21,Bitter Gourd,Maha,93.44,70.08,128.43,High
2014-10-22,Bitter Gourd,Maha,88.08,66.06,136.24,Stable
2014-10-23,Bitter Gourd,Maha,83.03,62.27,144.53,Stable
2014-10-24,Bitter Gourd,Maha,93.44,70.08,128.43,High
2014-10-25,Bitter Gourd,Maha,80.41,60.31,149.24,Stable
2014-10-26,Bitter Gourd,Maha,81.72,61.29,146.84,Stable
2014-10-27,Bitter Gourd,Maha,91.22,68.41,131.55,High
2014-10-28,Bitter Gourd,Maha,84.97,63.73,141.22,Stable
2014-10-29,Bitter Gourd,Maha,78.65,58.99,152.58,Stable
2014-10-30,Bitter Gourd,Maha,92.9,69.68,129.17,High
2014-10-31,Bitter Gourd,Maha,87.52,65.64,137.11,Stable
2014-11-01,Bitter Gourd,Maha,86.66,65.0,138.47,Stable
2014-11-02,Bitter Gourd,Maha,80.88,60.66,148.37,Stable
2014-11-03,Bitter Gourd,Maha,89.82,67.36,133.6,Stable
2014-11-04,Bitter Gourd,Maha,88.8,66.6,135.14,Stable
2014-11-05,Bitter Gourd,Maha,82.7,62.03,145.11,Stable
2014-11-06,Bitter Gourd,Maha,87.4,65.55,137.3,Stable
2014-11-07,Bitter Gourd,Maha,85.79,64.34,139.87,Stable
2014-11-08,Bitter Gourd,Maha,84.38,63.28,142.22,Stable
2014-11-09,Bitter Gourd,Maha,87.02,65.26,137.9,Stable
2014-11-10,Bitter Gourd,Maha,88.86,66.64,135.04,Stable
2014-11-11,Bitter Gourd,Maha,82.72,62.04,145.06,Stable
2014-11-12,Bitter Gourd,Maha,89.49,67.12,134.09,Stable
2014-11-13,Bitter Gourd,Maha,84.72,63.54,141.65,Stable
2014-11-14,Bitter Gourd,Maha,83.88,62.91,143.07,Stable
2014-11-15,Bitter Gourd,Maha,85.67,64.25,140.07,Stable
2014-11-16,Bitter Gourd,Maha,80.38,60.28,149.3,Stable
2014-11-17,Bitter Gourd,Maha,89.96,67.47,133.4,Stable
2014-11-18,Bitter Gourd,Maha,91.51,68.63,131.13,High
2014-11-19,Bitter Gourd,Maha,79.05,59.29,151.81,Stable
2014-11-20,Bitter Gourd,Maha,81.76,61.32,146.77,Stable
2014-11-21,Bitter Gourd,Maha,92.02,69.02,130.4,High
2014-11-22,Bitter Gourd,Maha,92.37,69.28,129.91,High
2014-11-23,Bitter Gourd,Maha,79.0,59.25,151.9,Stable
2014-11-24,Bitter Gourd,Maha,94.33,70.75,127.21,High
2014-11-25,Bitter Gourd,Maha,83.82,62.86,143.16,Stable
2014-11-26,Bitter Gourd,Maha,90.23,67.67,133.0,Stable
2014-11-27,Bitter Gourd,Maha,83.73,62.8,143.32,Stable
2014-11-28,Bitter Gourd,Maha,82.64,61.98,145.2,Stable
2014-11-29,Bitter Gourd,Maha,86.29,64.72,139.06,Stable
2014-11-30,Bitter Gourd,Maha,86.22,64.66,139.18,Stable
2014-12-01,Bitter Gourd,Maha,88.2,66.15,136.06,Stable
2014-12-02,Bitter Gourd,Maha,85.62,64.22,140.16,Stable
2014-12-03,Bitter Gourd,Maha,86.62,64.96,138.54,Stable
2014-12-04,Bitter Gourd,Maha,84.19,63.14,142.53,Stable
2014-12-05,Bitter Gourd,Maha,81.74,61.3,146.81,Stable
2014-12-06,Bitter Gourd,Maha,91.92,68.94,130.55,High
2014-12-07,Bitter Gourd,Maha,84.88,63.66,141.38,Stable
2014-12-08,Bitter Gourd,Maha,87.83,65.87,136.62,Stable
2014-12-09,Bitter Gourd,Maha,89.75,67.31,133.7,Stable
2014-12-10,Bitter Gourd,Maha,87.34,65.5,137.39,Stable
2014-12-11,Bitter Gourd,Maha,86.65,64.99,138.49,Stable
2014-12-12,Bitter Gourd,Maha,83.15,62.36,144.32,Stable
2014-12-13,Bitter Gourd,Maha,85.84,64.38,139.8,Stable
2014-12-14,Bitter Gourd,Maha,80.1,60.08,149.81,Stable
2014-12-15,Bitter Gourd,Maha,85.6,64.2,140.19,Stable
2014-12-16,Bitter Gourd,Maha,89.98,67.48,133.36,Stable
2014-12-17,Bitter Gourd,Maha,87.81,65.86,136.66,Stable
2014-12-18,Bitter Gourd,Maha,87.27,65.45,137.5,Stable
2014-12-19,Bitter Gourd,Maha,84.76,63.57,141.57,Stable
2014-12-20,Bitter Gourd,Maha,89.46,67.1,134.14,Stable
2014-12-21,Bitter Gourd,Maha,83.4,62.55,143.89,Stable
2014-12-22,Bitter Gourd,Maha,86.52,64.89,138.69,Stable
2014-12-23,Bitter Gourd,Maha,81.86,61.4,146.59,Stable
2014-12-24,Bitter Gourd,Maha,93.08,69.81,128.92,High
2014-12-25,Bitter Gourd,Maha,81.08,60.81,148.01,Stable
2014-12-26,Bitter Gourd,Maha,86.19,64.64,139.22,Stable
2014-12-27,Bitter Gourd,Maha,84.38,63.28,142.22,Stable
2014-12-28,Bitter Gourd,Maha,80.13,60.1,149.75,Stable
2014-12-29,Bitter Gourd,Maha,80.18,60.14,149.66,Stable
2014-12-30,Bitter Gourd,Maha,80.55,60.41,148.98,Stable
2014-12-31,Bitter Gourd,Maha,89.37,67.03,134.27,Stable
2015-01-01,Bitter Gourd,Maha,93.01,69.76,129.02,High
2015-01-02,Bitter Gourd,Maha,87.91,65.93,136.5,Stable
2015-01-03,Bitter Gourd,Maha,81.45,61.09,147.33,Stable
2015-01-04,Bitter Gourd,Maha,80.21,60.16,149.6,Stable
2015-01-05,Bitter Gourd,Maha,80.39,60.29,149.28,Stable
2015-01-06,Bitter Gourd,Maha,90.08,67.56,133.21,Stable
2015-01-07,Bitter Gourd,Maha,81.15,60.86,147.87,Stable
2015-01-08,Bitter Gourd,Maha,88.13,66.1,136.17,Stable
2015-01-09,Bitter Gourd,Maha,88.55,66.41,135.52,Stable
2015-01-10,Bitter Gourd,Maha,79.97,59.98,150.06,Stable
2015-01-11,Bitter Gourd,Maha,85.4,64.05,140.51,Stable
2015-01-12,Bitter Gourd,Maha,85.73,64.3,139.98,Stable
2015-01-13,Bitter Gourd,Maha,93.2,69.9,128.75,High
2015-01-14,Bitter Gourd,Maha,94.06,70.54,127.58,High
2015-01-15,Bitter Gourd,Maha,78.46,58.84,152.94,Stable
2015-01-16,Bitter Gourd,Maha,92.67,69.5,129.49,High
2015-01-17,Bitter Gourd,Maha,83.8,62.85,143.19,Stable
2015-01-18,Bitter Gourd,Maha,92.66,69.5,129.51,High
2015-01-19,Bitter Gourd,Maha,83.64,62.73,143.48,Stable
2015-01-20,Bitter Gourd,Maha,88.03,66.02,136.32,Stable
2015-01-21,Bitter Gourd,Maha,80.67,60.5,148.76,Stable
2015-01-22,Bitter Gourd,Maha,90.58,67.94,132.48,High
2015-01-23,Bitter Gourd,Maha,81.33,61.0,147.55,Stable
2015-01-24,Bitter Gourd,Maha,90.8,68.1,132.16,High
2015-01-25,Bitter Gourd,Maha,78.92,59.19,152.05,Stable
2015-01-26,Bitter Gourd,Maha,87.12,65.34,137.74,Stable
2015-01-27,Bitter Gourd,Maha,87.48,65.61,137.17,Stable
2015-01-28,Bitter Gourd,Maha,94.33,70.75,127.21,High
2015-01-29,Bitter Gourd,Maha,78.4,58.8,153.07,Stable
2015-01-30,Bitter Gourd,Maha,84.94,63.7,141.28,Stable
2015-01-31,Bitter Gourd,Maha,86.47,64.85,138.77,Stable
2015-02-01,Bitter Gourd,Maha,85.33,64.0,140.63,Stable
2015-02-02,Bitter Gourd,Maha,82.15,61.61,146.07,Stable
2015-02-03,Bitter Gourd,Maha,88.37,66.28,135.79,Stable
2015-02-04,Bitter Gourd,Maha,81.0,60.75,148.15,Stable
2015-02-05,Bitter Gourd,Maha,79.44,59.58,151.06,Stable
2015-02-06,Bitter Gourd,Maha,85.04,63.78,141.11,Stable
2015-02-07,Bitter Gourd,Maha,87.64,65.73,136.93,Stable
2015-02-08,Bitter Gourd,Maha,80.56,60.42,148.96,Stable
2015-02-09,Bitter Gourd,Maha,87.29,65.47,137.47,Stable
2015-02-10,Bitter Gourd,Maha,90.56,67.92,132.51,High
2015-02-11,Bitter Gourd,Maha,78.66,59.0,152.55,Stable
2015-02-12,Bitter Gourd,Maha,84.72,63.54,141.65,Stable
2015-02-13,Bitter Gourd,Maha,87.01,65.26,137.91,Stable
2015-02-14,Bitter Gourd,Maha,83.34,62.5,143.99,Stable
2015-02-15,Bitter Gourd,Maha,80.57,60.43,148.94,Stable
2015-02-16,Bitter Gourd,Maha,93.17,69.88,128.8,High
2015-02-17,Bitter Gourd,Maha,90.28,67.71,132.92,Stable
2015-02-18,Bitter Gourd,Maha,93.2,69.9,128.76,High
2015-02-19,Bitter Gourd,Maha,92.05,69.04,130.36,High
2015-02-20,Bitter Gourd,Maha,95.64,71.73,125.47,High
2015-02-21,Bitter Gourd,Maha,78.76,59.07,152.37,Stable
2015-02-22,Bitter Gourd,Maha,94.45,70.84,127.05,High
2015-02-23,Bitter Gourd,Maha,79.6,59.7,150.75,Stable
2015-02-24,Bitter Gourd,Maha,83.64,62.73,143.47,Stable
2015-02-25,Bitter Gourd,Maha,88.1,66.07,136.21,Stable
2015-02-26,Bitter Gourd,Maha,79.07,59.3,151.77,Stable
2015-02-27,Bitter Gourd,Maha,91.46,68.6,131.2,High
2015-02-28,Bitter Gourd,Maha,93.09,69.82,128.91,High
2015-03-01,Bitter Gourd,Maha,95.18,71.39,126.08,High
2015-03-02,Bitter Gourd,Maha,92.44,69.33,129.81,High
2015-03-03,Bitter Gourd,Maha,79.82,59.86,150.34,Stable
2015-03-04,Bitter Gourd,Maha,93.7,70.28,128.07,High
2015-03-05,Bitter Gourd,Maha,93.52,70.14,128.32,High
2015-03-06,Bitter Gourd,Maha,90.26,67.7,132.95,Stable
2015-03-07,Bitter Gourd,Maha,88.27,66.2,135.94,Stable
2015-03-08,Bitter Gourd,Maha,86.52,64.89,138.7,Stable
2015-03-09,Bitter Gourd,Maha,93.19,69.89,128.77,High
2015-03-10,Bitter Gourd,Maha,78.6,58.95,152.68,Stable
2015-03-11,Bitter Gourd,Maha,79.08,59.31,151.74,Stable
2015-03-12,Bitter Gourd,Maha,79.07,59.3,151.76,Stable
2015-03-13,Bitter Gourd,Maha,92.44,69.33,129.81,High
2015-03-14,Bitter Gourd,Maha,86.32,64.74,139.02,Stable
2015-03-15,Bitter Gourd,Maha,82.51,61.88,145.44,Stable
2015-03-16,Bitter Gourd,Maha,81.55,61.16,147.15,Stable
2015-03-17,Bitter Gourd,Maha,89.48,67.11,134.11,Stable
2015-03-18,Bitter Gourd,Maha,93.32,69.99,128.59,High
2015-03-19,Bitter Gourd,Maha,86.28,64.71,139.08,Stable
2015-03-20,Bitter Gourd,Maha,88.86,66.64,135.05,Stable
